name,key,C_Major,C_minor,C#/D♭_Major,C#/D♭_minor,D_Major,D_minor,D#/E♭_Major,D#/E♭_minor,E_Major,E_minor,F_Major,F_minor,F#/G♭_Major,F#/G♭_minor,G_Major,G_minor,G#/A♭_Major,G#/A♭_minor,A_Major,A_minor,A#/B♭_Major,A#/B♭_minor,B_Major,B_minor
君の魂 大事な魂（佐野元春） ,G_Major,15,4,3,1,13,0,5,0,0,9,2,1,0,0,15,1,5,0,3,4,1,2,3,4
優しい闇（佐野元春 & THE COYOTE BAND） ,A_Major,0,0,0,9,51,0,0,0,19,0,0,0,0,15,0,0,0,0,56,0,0,0,0,3
新世界の夜（佐野元春 & THE COYOTE BAND） ,C_Major,55,0,0,0,0,8,0,0,0,8,12,4,0,0,0,0,0,0,0,4,0,0,0,0
本当の彼女（佐野元春 & THE COYOTE BAND） ,G_Major,12,0,0,0,22,0,0,0,0,0,0,0,0,0,73,0,0,0,0,19,0,0,0,1
キャビアとキャピタリズム（佐野元春 & THE COYOTE BAND） ,E_minor,0,0,0,0,0,0,0,0,0,88,0,0,0,0,25,0,0,0,32,0,0,0,0,0
誰かの神（佐野元春 & THE COYOTE BAND） ,G_Major,31,1,0,0,31,1,0,1,0,0,1,0,0,0,30,0,0,0,30,2,0,0,0,2
いつかの君（佐野元春 & THE COYOTE BAND） ,G_Major,42,0,0,0,30,0,0,0,1,18,0,0,0,0,16,0,0,0,0,0,0,0,0,0
紅い月（佐野元春 & THE COYOTE BAND） ,A_Major,0,0,3,3,54,0,0,0,14,0,0,0,0,23,7,0,0,0,39,0,0,0,0,0
約束の橋（佐野元春） ,A_Major,0,0,0,11,40,0,0,0,23,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1
SOMEDAY（佐野元春） ,C_Major,41,0,0,0,0,23,0,0,6,14,24,0,0,0,41,0,0,0,0,18,0,0,0,0
空港待合室（佐野元春 & THE COYOTE BAND） ,G_Major,59,0,0,0,2,0,10,0,0,0,31,0,0,0,63,0,0,0,0,0,71,0,0,0
東京スカイライン（佐野元春 & THE COYOTE BAND） ,D_Major,9,0,0,0,62,0,0,0,0,0,0,0,0,0,26,0,16,0,3,0,0,0,0,0
境界線（佐野元春 & THE COYOTE BAND） ,A_Major,0,0,4,34,35,0,0,0,48,0,0,0,1,7,1,0,0,0,9,0,0,0,0,36
バイ・ザ・シー（佐野元春 & THE COYOTE BAND） ,F#/G♭_minor,0,0,0,0,0,0,0,0,0,21,0,0,0,68,5,0,0,42,4,0,0,0,2,0
P.S　MY SUNSHINE（倉木麻衣） ,G_minor,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,26,0,0,1,42,6,0,0,0
1000万回のキス（倉木麻衣） ,B_minor,14,1,2,0,7,11,1,0,5,13,10,0,11,0,15,17,1,0,29,0,10,1,0,7
Special morning day to you（倉木麻衣） ,G_Major,23,6,2,0,26,0,2,0,8,17,0,0,0,0,32,0,4,0,0,15,2,0,10,10
Diamond Wave（倉木麻衣） ,D_Major,0,0,0,0,10,0,0,0,1,14,2,0,1,24,30,0,0,0,15,2,0,0,3,17
PUZZLE（倉木麻衣） ,F_minor,6,15,22,0,0,0,22,0,0,0,0,32,9,0,0,0,0,0,0,0,0,3,0,0
SUMMER TIME GONE（倉木麻衣） ,G#/A♭_minor,0,1,0,23,0,0,21,0,13,0,0,1,20,0,2,0,1,21,0,0,4,5,16,0
Season of love（倉木麻衣） ,E_minor,5,0,0,0,8,0,0,0,4,23,0,0,5,0,8,0,0,0,0,14,0,0,16,0
夢が咲く春（倉木麻衣） ,C_minor,0,22,0,0,0,0,8,2,0,0,2,12,0,0,0,10,4,0,0,0,8,0,0,0
永遠より ながく（倉木麻衣） ,A_Major,10,0,0,7,14,11,0,0,28,0,11,0,0,14,5,0,0,11,20,0,0,0,0,10
ダンシング（倉木麻衣） ,F_minor,12,0,2,2,1,0,5,0,3,3,4,16,6,1,1,12,6,0,2,1,16,2,4,0
恋に恋して（倉木麻衣） ,B_minor,0,0,0,0,42,0,0,0,0,8,0,0,4,0,46,0,0,0,26,0,0,0,0,41
明日へ架ける橋（倉木麻衣） ,G#/A♭_Major,2,0,26,2,0,0,35,0,0,0,0,17,1,0,0,0,42,0,0,0,3,4,0,0
もう一度（倉木麻衣） ,D_minor,24,0,0,0,2,24,0,0,0,9,4,0,0,0,0,14,0,0,20,5,18,0,0,10
一秒ごとに Love for you（倉木麻衣） ,D_Major,6,0,0,0,29,0,0,0,0,0,4,0,0,0,10,0,0,0,14,0,8,0,0,4
Beautiful（倉木麻衣） ,C#/D♭_Major,0,9,13,0,0,0,0,16,0,0,7,11,12,0,0,0,17,7,0,0,9,9,0,0
"Love, needing（倉木麻衣） ",G_minor,10,0,0,0,8,4,8,0,0,10,11,0,0,0,0,12,0,0,10,0,16,0,1,0
Moon Crying（倖田來未） ,A_Major,0,0,8,16,26,0,0,0,29,6,0,0,2,34,2,0,0,0,6,0,0,0,2,14
Birthday Eve（倖田來未） ,D_Major,0,0,0,0,10,0,0,0,0,30,0,0,4,26,0,0,0,0,40,0,10,0,20,20
Gentle Words（倖田來未） ,G_Major,23,0,2,0,8,14,0,0,0,0,14,0,0,0,8,0,0,0,8,0,22,0,0,13
Love goes like…（倖田來未） ,C_minor,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,0,24,0,0,0
JUICY（倖田來未） ,B_minor,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,9,60
Alive（倖田來未） ,G_Major,18,2,0,1,9,0,0,0,0,1,0,0,0,0,25,0,0,0,2,6,0,0,0,2
Candy feat.Mr.Blistah（倖田來未） ,E_minor,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0
No Regret（倖田來未） ,G_minor,9,2,0,0,7,2,7,0,4,2,7,0,0,2,2,14,2,0,0,6,5,0,4,6
LOVE & HONEY（倖田來未） ,A_minor,9,0,0,0,0,15,0,0,12,3,12,3,3,0,6,3,0,0,3,15,3,0,0,0
D.D.D.feat.SOULHEAD（倖田來未） ,E_minor,18,0,0,0,7,5,0,0,0,61,3,0,2,4,1,0,0,0,13,9,0,0,17,2
Butterfly（倖田來未） ,E_minor,21,5,0,0,31,2,7,0,0,16,4,0,0,0,0,15,0,0,2,0,5,0,4,8
Chase（倖田來未） ,D_minor,6,0,0,0,0,26,0,0,0,0,4,0,0,2,4,20,0,2,14,12,8,0,2,0
人魚姫（倖田來未） ,D#/E♭_minor,0,0,8,0,0,0,0,25,0,0,0,0,10,0,4,0,27,0,15,0,14,0,12,0
flower（倖田來未） ,F_Major,28,1,2,0,0,18,0,0,0,0,20,1,1,0,0,12,0,0,4,16,20,1,0,0
運命（倖田來未） ,D#/E♭_minor,1,3,13,1,3,0,0,10,0,1,0,0,13,1,2,0,0,9,3,1,8,3,17,0
ふたりで…（倖田來未） ,D_minor,15,3,3,0,0,16,2,0,0,5,6,0,0,0,0,7,0,0,11,11,15,2,0,0
TABOO（倖田來未） ,C#/D♭_minor,0,0,13,21,23,0,0,0,22,0,0,0,4,19,0,0,0,0,0,0,0,0,2,0
Shake It Up（倖田來未） ,C#/D♭_minor,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,2,27,28,0,0,0,23,0
girls（倖田來未） ,E_Major,0,0,0,19,2,0,0,0,22,2,0,0,0,24,0,0,2,8,22,2,0,0,24,2
stay with me（倖田來未） ,B_Major,6,0,0,7,0,6,2,4,12,4,9,0,7,2,12,0,3,8,1,6,2,0,8,0
you（倖田來未） ,C_minor,0,26,0,0,0,2,24,0,0,0,0,0,0,0,2,6,30,0,0,0,42,0,0,0
FREAKY（倖田來未） ,F_minor,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
Winter Bell（倖田來未） ,F_Major,28,0,1,0,0,19,0,0,0,0,19,0,0,0,0,3,0,0,4,1,18,0,0,0
WIND（倖田來未） ,D#/E♭_Major,4,18,0,0,0,0,18,0,0,0,0,17,0,0,8,14,18,0,0,0,39,0,0,0
feel（倖田來未） ,A_minor,0,0,0,0,0,24,0,0,0,8,21,0,0,1,18,0,0,0,0,24,0,0,1,0
Someday（倖田來未） ,D_minor,12,0,0,0,0,29,0,0,0,0,0,0,0,0,0,13,0,0,39,0,29,0,0,2
好きで、好きで、好きで。（倖田來未） ,F#/G♭_Major,0,9,27,0,3,5,22,19,3,0,0,7,17,0,4,4,7,10,0,0,22,21,4,0
faraway（倖田來未） ,C_Major,16,0,0,0,5,11,0,0,6,4,24,0,0,0,30,1,1,0,0,27,4,0,0,0
今すぐ欲しい（倖田來未） ,F#/G♭_Major,0,0,0,0,42,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
愛証（倖田來未） ,G#/A♭_minor,0,0,0,13,0,0,19,9,22,0,0,0,20,0,0,0,1,22,0,0,0,0,0,0
Lies（倖田來未） ,E_minor,28,0,0,0,42,0,0,0,0,30,0,0,0,0,9,0,0,0,0,9,0,0,22,2
夢のうた（倖田來未） ,D_minor,16,3,3,0,0,16,2,0,0,5,6,0,0,0,0,7,0,0,7,15,15,2,0,0
恋しくて（倖田來未） ,F#/G♭_Major,10,0,29,3,11,0,7,17,3,3,4,0,7,1,0,0,0,11,2,2,10,11,24,5
恋のつぼみ（倖田來未） ,C#/D♭_Major,0,0,18,0,0,0,2,3,0,0,0,21,41,0,0,0,10,0,0,0,2,4,3,0
Crazy 4 U（倖田來未） ,G#/A♭_minor,0,3,17,0,0,0,27,0,10,0,0,15,4,0,0,0,6,6,0,0,3,2,0,0
KAMEN feat.石井竜也（倖田來未） ,D#/E♭_Major,15,8,1,0,0,0,15,0,0,0,0,24,0,0,6,15,11,2,0,0,9,0,0,0
I'll be there（倖田來未） ,C#/D♭_Major,0,0,18,0,0,0,0,9,0,0,0,10,26,0,0,0,13,9,0,0,2,5,7,0
Lick me（倖田來未） ,D#/E♭_Major,0,9,4,0,0,0,18,0,0,0,7,0,0,0,0,4,27,0,0,0,11,0,0,0
It's all Love!（倖田來未×misono） ,F_minor,28,0,26,0,0,0,3,0,0,0,0,63,0,0,0,0,1,0,0,0,0,6,0,0
恵みの雨（元ちとせ） ,F_minor,1,1,26,0,0,0,25,0,0,0,1,23,4,0,0,0,0,0,0,0,0,0,0,0
語り継ぐこと（元ちとせ） ,D_minor,2,12,12,0,0,18,4,0,0,0,2,12,0,0,0,2,6,0,0,14,12,2,0,0
春のかたみ（元ちとせ） ,A#/B♭_minor,0,0,29,0,0,0,1,6,0,0,2,7,20,0,0,0,22,0,0,0,0,16,0,0
青のレクイエム（元ちとせ） ,E_Major,9,0,4,4,0,0,2,0,14,0,0,0,4,13,1,0,4,8,8,0,0,6,9,0
パラダイス銀河（光GENJI） ,F_Major,50,0,3,0,0,18,5,0,0,2,43,0,0,0,6,16,1,0,2,15,26,4,0,4
パラダイス銀河～初心者向け簡単Ver.～（光GENJI） ,F_Major,47,0,3,0,0,22,5,0,0,0,41,0,0,0,6,16,1,0,4,15,26,4,0,0
ジプシー（児島未散） ,D_Major,1,0,2,13,16,0,0,0,0,17,0,0,21,4,22,0,0,2,22,0,0,0,0,42
ジプシー～初心者向け簡単コードVer.～（児島未散） ,D_Major,1,0,2,0,6,0,0,0,0,9,0,0,19,0,22,0,0,0,16,0,0,0,0,42
ふたりづれ（八代亜紀） ,A_minor,0,0,0,0,0,15,0,0,27,0,9,0,0,0,0,0,0,0,0,50,0,0,0,0
おんなの夢（八代亜紀） ,F_minor,29,0,7,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,10,0,0
おんなの涙（八代亜紀） ,A#/B♭_minor,0,0,0,0,0,0,0,18,0,0,22,0,13,0,0,0,0,0,0,0,0,36,0,0
おんな港町（八代亜紀） ,C_minor,0,36,0,0,0,0,8,0,0,0,0,11,0,0,20,0,6,0,0,0,0,0,0,0
雨の慕情（八代亜紀） ,C#/D♭_minor,0,0,2,38,0,0,0,0,0,0,0,0,0,18,0,0,23,0,0,0,0,0,0,0
しのび恋（八代亜紀） ,G#/A♭_Major,3,13,16,0,0,0,16,0,1,0,0,12,0,0,0,0,29,0,0,0,0,0,0,0
愛の執念（八代亜紀） ,F#/G♭_minor,0,0,15,0,14,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,18
ともしび（八代亜紀） ,C_minor,6,23,1,0,1,1,9,0,0,0,0,17,0,0,29,0,15,0,0,0,15,0,0,0
ほんね（八代亜紀） ,G#/A♭_Major,0,21,16,0,0,0,27,0,0,0,0,18,0,0,0,0,41,0,0,0,0,19,0,0
愛は死んでも（八代亜紀） ,D#/E♭_minor,0,0,3,0,0,0,3,33,0,0,0,3,3,0,0,0,0,6,0,0,28,0,0,0
もう一度逢いたい（八代亜紀） ,F#/G♭_Major,0,0,18,0,0,0,0,17,0,0,0,0,37,0,0,0,0,0,0,0,2,7,15,0
愛を信じたい（八代亜紀） ,F#/G♭_Major,3,0,32,0,3,0,0,17,1,0,3,0,22,0,0,0,0,13,0,0,4,10,18,0
雨の慕情～動画視聴Ver.～（八代亜紀） ,C#/D♭_minor,0,0,2,38,0,0,0,0,0,0,0,0,0,18,0,0,23,0,0,0,0,0,0,0
純情カプチーノ（八代亜紀） ,F#/G♭_minor,0,0,25,0,0,0,0,0,4,0,0,0,1,41,0,0,3,0,3,0,0,0,0,20
追憶の面影橋（八代亜紀） ,A#/B♭_minor,0,0,9,0,0,0,0,27,0,0,15,8,16,0,0,0,21,0,0,0,4,38,0,0
舟唄（八代亜紀） ,G#/A♭_minor,0,0,0,16,0,0,22,0,7,0,0,0,6,0,0,0,0,36,0,0,0,0,0,0
昭和の歌など聴きながら（八代亜紀） ,B_minor,0,0,0,0,0,0,0,0,0,18,0,0,25,0,8,0,0,0,0,0,0,0,0,34
恋歌（八代亜紀） ,A_minor,0,0,0,0,0,18,0,0,21,0,3,0,0,0,0,0,0,0,0,39,0,0,0,0
不知火（しらぬい）情話（八代亜紀） ,F#/G♭_minor,0,0,25,0,17,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,19
港町絶唱（八代亜紀） ,A_minor,2,0,0,0,0,25,0,0,19,0,6,0,0,0,3,0,0,0,0,38,0,0,0,0
残心（八代亜紀） ,G_minor,0,30,0,0,25,0,8,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
舟唄～動画視聴Ver.～（八代亜紀） ,G#/A♭_minor,0,0,0,16,0,0,22,0,7,0,0,0,6,0,0,0,0,36,0,0,0,0,0,0
涙の朝（八代亜紀） ,A#/B♭_Major,0,9,0,0,0,2,6,2,0,0,21,0,0,0,0,21,0,0,0,0,50,0,0,0
愛の終着駅（八代亜紀） ,E_minor,4,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,21,0,0,21,0
女ごころ（八代亜紀） ,C_minor,6,36,0,0,0,0,3,0,0,0,0,23,0,0,27,0,1,0,0,0,2,0,0,0
貴方につくします（八代亜紀） ,B_minor,0,0,0,2,0,0,0,0,0,11,0,0,38,0,12,0,0,0,0,0,0,0,0,50
故郷へ・・・（八代亜紀） ,G#/A♭_minor,0,0,0,11,0,0,27,0,8,0,0,0,2,0,0,0,0,35,0,0,0,5,2,0
一枚のLP盤～レコード～（八代亜紀） ,G#/A♭_minor,3,0,0,19,0,0,19,2,14,0,0,0,9,0,0,0,0,32,0,0,0,0,8,0
愛ひとすじ（八代亜紀） ,F#/G♭_minor,0,0,32,0,11,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,15
哀歌～エレジー～（八代亜紀） ,A_minor,0,0,0,0,0,20,0,0,40,0,11,0,0,0,0,0,0,0,0,46,0,0,0,11
なみだ恋（八代亜紀） ,F_Major,25,0,0,0,0,10,0,0,0,0,26,0,0,0,0,0,0,0,3,8,9,0,0,0
花水仙（八代亜紀） ,B_minor,0,0,0,0,1,0,0,0,0,19,0,0,21,0,2,0,0,0,1,0,0,0,0,35
花束～ブーケ～（八代亜紀） ,C#/D♭_Major,0,0,37,0,11,0,0,11,0,2,4,17,14,6,0,0,13,0,3,0,4,11,0,2
思い出は美しすぎて（八神純子） ,A_minor,10,0,0,0,2,14,0,0,10,2,0,0,0,0,9,0,0,0,6,21,0,0,0,7
想い出のスクリーン（八神純子） ,E_minor,13,0,3,0,14,0,0,0,4,36,0,0,0,7,19,0,0,0,0,14,0,0,11,5
ポーラー・スター（八神純子） ,D_minor,4,0,5,0,0,28,1,0,0,0,26,0,0,0,10,6,9,0,23,3,22,0,0,0
みずいろの雨～初心者向け簡単コードVer.～（八神純子） ,D_minor,10,0,0,0,0,45,0,0,0,0,4,0,0,0,0,14,0,0,20,6,10,0,0,0
みずいろの雨（八神純子） ,D_minor,13,0,0,0,0,45,0,0,0,5,4,0,0,0,0,14,0,0,20,6,10,0,0,0
あげます（六文銭） ,E_Major,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,1,0,0,0,5,0
赤い約束（六道寺恵梨） ,E_Major,12,4,6,14,1,18,0,0,24,0,7,0,0,14,0,1,6,10,31,6,26,0,12,4
願い～BLACK&RED～（六道寺恵梨） ,D#/E♭_minor,0,0,63,0,0,0,2,64,3,3,9,0,25,0,0,0,6,2,0,0,6,14,50,0
Crystal Sky（六道寺恵梨） ,A_Major,0,0,3,11,45,0,0,0,43,0,0,0,2,25,0,0,0,0,26,0,0,0,2,7
未完成（六道寺恵梨） ,A_Major,0,0,5,12,44,0,0,0,44,0,2,0,0,41,6,0,0,0,44,0,0,0,3,4
愛のうた（六道寺恵梨） ,G#/A♭_Major,7,2,35,1,1,2,47,0,5,2,2,23,0,0,2,2,39,0,2,2,14,8,1,0
道（六道寺恵梨） ,B_Major,0,0,7,4,1,0,2,13,39,4,0,2,40,3,9,0,0,13,15,0,0,2,49,2
わすれない～約束～（兵庫ケンイチ） ,D_Major,0,0,0,9,19,0,0,0,0,4,0,0,11,0,24,0,0,0,32,0,0,0,0,18
夢あきらめないで（兵庫ケンイチ） ,E_Major,0,0,0,14,0,0,0,0,34,0,0,0,6,0,0,0,2,16,28,0,0,0,28,0
中の島ブルース（内山田洋とクール・ファイブ） ,F_Major,27,0,0,0,2,26,0,0,0,0,41,0,0,0,2,6,0,0,7,11,6,0,0,0
港の別れ唄（内山田洋とクール・ファイブ） ,A_minor,2,0,0,0,0,6,0,0,23,0,5,0,0,0,2,0,0,0,0,25,1,0,0,1
西海ブルース（内山田洋とクール・ファイブ） ,C_Major,40,0,0,0,0,12,0,0,3,3,10,0,0,0,28,0,0,0,0,14,0,0,0,0
心がわり（内山田洋とクール・ファイブ） ,F#/G♭_minor,0,0,10,0,2,0,0,0,7,0,0,0,0,28,0,0,0,3,7,0,0,0,0,19
この愛に生きて（内山田洋とクール・ファイブ） ,D_minor,3,0,0,0,0,29,0,0,0,1,6,0,0,0,8,3,0,0,25,0,15,0,0,0
Last Song（内山田洋とクール・ファイブ） ,G#/A♭_Major,18,2,7,4,1,11,12,0,2,0,19,4,3,0,0,9,16,0,0,6,14,7,6,0
愛の旅路を（内山田洋とクール・ファイブ） ,C_Major,42,0,0,0,4,9,0,0,0,6,6,0,0,0,14,0,0,0,3,30,0,0,0,0
二人の海峡（内山田洋とクール・ファイブ） ,E_minor,2,0,1,0,5,0,0,0,0,30,1,0,3,5,1,0,0,0,0,15,0,0,18,13
東京砂漠（内山田洋とクール・ファイブ） ,B_minor,2,0,0,0,0,0,0,0,0,17,0,0,19,0,2,0,0,0,0,0,0,0,0,28
海鳥の鳴く日に（内山田洋とクール・ファイブ） ,E_minor,10,0,0,0,2,0,0,0,0,31,1,0,3,3,5,0,0,0,0,15,0,0,17,3
逢わずに愛して（内山田洋とクール・ファイブ） ,D_Major,0,0,0,0,36,0,0,0,5,10,0,0,0,2,4,0,0,0,16,0,0,0,0,16
さようならの彼方へ（内山田洋とクール・ファイブ） ,A#/B♭_minor,0,3,5,0,2,0,1,24,2,4,22,0,5,0,1,0,5,0,0,0,5,21,0,4
噂の女（内山田洋とクール・ファイブ） ,B_minor,0,0,0,0,0,0,0,0,0,16,0,0,27,0,5,0,0,0,0,0,0,0,0,34
恋唄（内山田洋とクール・ファイブ） ,F_minor,10,0,11,0,0,0,9,0,0,0,0,28,0,0,0,1,7,0,0,0,0,18,0,0
北ホテル（内山田洋とクール・ファイブ） ,A#/B♭_Major,0,6,0,0,9,0,12,0,6,0,18,0,0,0,0,9,0,0,0,0,27,0,0,0
恋は終ったの（内山田洋とクール・ファイブ） ,D#/E♭_minor,0,0,7,0,0,0,2,44,1,0,3,0,4,0,0,0,0,16,0,0,24,2,3,0
海鳴り（内山田洋とクール・ファイブ） ,F_minor,12,14,14,0,0,0,4,0,0,0,0,33,0,0,0,0,10,0,0,0,12,8,0,0
男泣き（内山田洋とクール・ファイブ） ,F#/G♭_minor,0,0,20,0,1,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,17
港の忘れ草（内山田洋とクール・ファイブ） ,D#/E♭_minor,0,0,4,0,0,0,0,28,0,0,3,5,4,0,0,0,0,21,0,0,24,0,6,0
そして、神戸（内山田洋とクール・ファイブ） ,E_minor,5,0,0,0,7,0,0,0,1,17,1,0,3,3,7,0,0,0,0,7,0,0,18,0
悲恋（内山田洋とクール・ファイブ） ,D#/E♭_minor,0,0,2,0,0,0,1,24,0,0,0,3,2,0,0,0,0,4,0,0,24,3,11,0
昔があるから（内山田洋とクール・ファイブ） ,D_Major,0,0,0,0,14,0,1,0,0,8,2,0,11,4,16,1,0,0,14,0,0,0,2,28
長崎は今日も雨だった（内山田洋とクール・ファイブ） ,C#/D♭_Major,0,0,32,0,0,0,2,15,0,0,4,2,4,0,0,0,15,0,0,0,1,11,0,0
シェキナベイべー（内田裕也 Feat. 指原莉乃） ,C_Major,45,0,0,0,32,0,3,0,0,9,0,0,0,0,60,0,0,0,3,0,0,0,0,9
あんた（内藤やす子） ,C_Major,23,0,0,0,0,17,0,0,4,13,26,0,5,0,29,0,2,0,0,19,0,0,0,0
六本木ララバイ（内藤やす子） ,G_Major,7,0,0,0,27,0,0,0,3,22,0,0,0,0,24,0,0,0,3,10,0,0,4,6
あんた～初心者向け簡単コードVer.～（内藤やす子） ,C_Major,20,0,0,0,5,17,0,0,6,16,26,0,0,0,29,0,0,0,0,19,0,0,0,0
想い出ぼろぼろ（内藤やす子） ,G_minor,0,25,0,0,21,0,14,0,0,0,7,0,0,0,0,43,0,0,0,0,6,0,0,0
野暮（内藤やす子） ,F#/G♭_minor,0,0,13,9,7,0,0,0,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,14
弟よ（内藤やす子） ,G_minor,4,12,0,0,11,1,16,0,0,0,14,0,0,0,3,23,0,0,0,0,6,0,0,0
わたしを棄てたらこわいよ（内藤やす子） ,D_minor,11,0,0,0,1,27,1,0,0,7,9,0,2,0,2,13,1,0,11,7,17,0,0,0
こころ乱して運命かえて（内藤やす子） ,A#/B♭_minor,0,0,2,0,0,0,0,11,0,0,6,11,15,0,0,0,9,0,0,0,0,23,1,0
酔ヶ浜（内藤やす子） ,D_minor,4,0,0,0,0,24,5,0,10,8,4,0,0,0,0,8,0,0,18,0,2,0,0,6
おかんの呼ぶ声～動画視聴Ver.～（円広志） ,A#/B♭_Major,0,8,0,0,2,0,4,0,0,0,8,0,0,0,0,8,0,0,0,0,16,0,0,0
大阪 BROKEN HEART（円広志） ,D#/E♭_minor,0,0,0,0,0,0,10,40,0,0,0,2,0,0,0,0,0,7,0,0,13,0,10,0
ハートスランプ二人ぼっち（円広志） ,G_Major,8,0,0,0,29,0,0,0,0,13,0,0,0,0,29,0,0,0,0,22,0,0,8,6
夢想花～初心者向け簡単Ver.～（円広志） ,D_Major,0,0,0,0,44,0,6,0,0,34,0,6,0,1,27,0,4,0,25,0,4,0,0,2
夢想花（円広志） ,D_Major,0,0,0,0,84,0,6,0,0,56,0,6,0,1,22,0,4,0,20,0,4,0,0,2
愛しのキャリアガール（円広志） ,G_Major,18,0,0,0,16,0,0,0,0,12,0,0,0,0,37,0,0,0,0,4,0,0,0,14
おかんの呼ぶ声（円広志） ,A#/B♭_Major,0,19,0,0,4,0,10,0,0,0,21,0,0,0,0,19,0,0,0,0,36,0,0,0
風のアルペジオ（円広志） ,F_minor,17,14,13,0,0,0,18,0,0,0,9,29,1,0,2,0,17,0,4,0,0,34,0,0
パラレル feat. 秦基博（冨田ラボ） ,C#/D♭_Major,8,11,13,0,11,0,5,5,0,0,10,11,7,0,0,17,14,0,0,0,14,8,0,0
Filmsick Mystery（凛として時雨） ,C#/D♭_Major,0,0,49,0,0,0,0,0,0,0,0,4,34,0,0,0,54,0,0,0,0,60,0,0
Enigmatic Feeling（凛として時雨） ,A#/B♭_minor,0,0,0,0,0,0,0,0,0,0,1,3,49,0,0,0,21,0,0,0,3,61,3,0
Beautiful Circus（凛として時雨） ,A#/B♭_minor,0,0,2,0,0,0,0,2,0,0,5,0,22,0,0,0,46,0,0,0,2,73,0,0
abnormalize（凛として時雨） ,D_minor,32,0,0,0,0,61,0,0,0,0,24,2,0,0,0,4,0,0,5,1,47,0,0,0
Karma Siren（凛として時雨） ,A#/B♭_Major,12,0,0,0,0,0,19,0,0,0,28,0,2,0,0,98,1,0,1,0,28,0,0,0
end roll fiction（凛として時雨） ,F_Major,28,8,14,0,0,48,4,0,0,0,18,8,0,0,0,0,4,0,6,21,17,0,0,0
Mirror Frustration（凛として時雨） ,C_minor,0,60,0,0,0,0,21,0,0,0,0,0,0,0,2,0,34,0,0,0,58,0,0,0
make up syndrome～album mix～（凛として時雨） ,G#/A♭_minor,0,0,0,7,0,0,0,17,44,0,0,0,34,0,0,0,0,61,0,0,0,0,10,0
SOSOS（凛として時雨） ,C_minor,2,54,1,0,0,0,19,0,0,0,6,0,2,0,0,6,32,0,0,0,41,0,0,0
キミトオク（凛として時雨） ,F_minor,7,3,40,0,0,0,43,0,0,0,0,44,0,0,0,0,36,0,0,0,0,0,0,0
Tornado Mystery（凛として時雨） ,A_minor,18,1,14,0,1,2,17,0,1,0,1,31,0,0,27,0,13,0,0,43,0,0,0,0
Metamorphose（凛として時雨） ,C_minor,11,70,0,0,0,0,12,0,0,0,0,0,0,0,0,11,38,0,0,0,38,0,0,0
Dynamite Nonsense（凛として時雨） ,A#/B♭_minor,6,2,26,0,0,0,19,9,0,0,7,41,6,0,0,0,25,0,0,0,8,12,4,0
MONSTER（凛として時雨） ,D#/E♭_minor,0,0,40,0,0,0,0,77,0,0,0,0,1,0,0,0,0,8,0,0,10,16,33,0
Sitai miss me（凛として時雨） ,C_minor,0,53,0,0,0,0,1,0,0,0,0,3,0,0,0,21,34,0,0,0,25,0,0,0
Missing ling（凛として時雨） ,D#/E♭_minor,4,0,85,0,4,0,0,72,0,4,0,0,24,0,0,0,0,0,0,0,0,0,67,0
雪列車（前川清） ,G#/A♭_Major,20,10,16,0,0,0,14,0,0,0,0,32,0,0,0,0,34,0,0,0,0,10,0,0
僕の貯金箱（前川紘毅） ,A#/B♭_Major,0,9,0,0,0,19,22,14,0,0,42,0,0,0,0,28,0,0,0,0,25,0,0,0
ヒミツキチ（前川紘毅） ,G_Major,21,5,0,4,30,1,0,0,2,9,5,0,0,0,43,0,0,0,0,22,0,0,2,11
君だけのTomorrow（前田亘輝） ,C#/D♭_Major,0,0,20,0,0,0,8,4,0,0,18,5,38,0,0,0,48,0,0,0,0,37,0,0
コンタクトレンズ（前田敦子） ,G_Major,24,5,0,0,34,0,0,0,0,17,0,0,0,0,23,0,0,0,6,15,0,0,9,12
冷たい炎（前田敦子） ,F#/G♭_Major,7,0,43,0,3,0,0,20,7,0,0,0,5,0,0,0,0,21,0,0,0,21,34,0
